"archiveID","pageNum","numPage","vName","vSciName","conf","sciName","date","locality","country","stateProvince","island","idQualifier","county","occStatus","habitat","assCollTaxa","assColl","locationRemarks","vTaxonRank","vElevM","vLat","vLon","vUTM","vCoordUncM","numPlantsCode","orgQuantity","orgQtype","occRemarks","phenology","recordedBy","idBy","dataEntryRemarks","index","datasetName","basisOfRecord","islandGroup","recordNumber"
8,11,13,"Atriplex patula","Atriplex patula","h","Atriplex patula",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,49.6533333333333,-124.468055555556,"10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,112,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-11-13"
8,11,14,"Anthoxanthum odoratum","Anthoxanthum odoratum","h","Anthoxanthum odoratum",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","abandoned farm fields ditch","Juncus ensifolius","HJC-2672","185 degrees south aspect","species",NA,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,113,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-11-14"
8,12,1,"Danthonia","Danthonia","h","Danthonia",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","abandoned farm fields ditch","Juncus ensifolius","HJC-2672","185 degrees south aspect","genus",NA,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,114,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-1"
8,12,2,"Juncus effusus","Juncus effusus","h","Juncus effusus",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","abandoned farm fields ditch","Juncus ensifolius","HJC-2672","185 degrees south aspect","species",NA,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,115,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-2"
8,12,3,"Carex echinata","Carex echinata","h","Carex echinata",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","abandoned farm fields ditch","Juncus ensifolius","HJC-2672","185 degrees south aspect","species",NA,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,116,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-3"
8,12,4,"Carex aurea","Carex aurea","h","Carex aurea",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","neglected farm fields","Danthonia californica; Carex feta; Bromus inermis; Carex pachystachya; Juncus tenuis; Danthonia spicata; Epilobium ciliatum ciliatum","HJC-2673; HJC-2674; HJC-2675; HJC-2677; HJC-2678; HJC-2679; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","elevation 70 m, aspect 210 degrees, slope 10%","species",70,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,117,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-4"
8,12,5,"Poa (trivialis)","Poa trivialis","m","Poa trivialis",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,118,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-5"
8,12,6,"Geranium robertianum","Geranium robertianum","h","Geranium robertianum",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,119,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-6"
8,12,7,"Ranunculus uncinatus","Ranunculus uncinatus","h","Ranunculus uncinatus",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,120,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-7"
8,12,8,"Melica subulata","Melica subulata","h","Melica subulata",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,121,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-8"
8,12,9,"Galium aparine","Galium aparine","h","Galium aparine",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,122,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-9"
8,12,10,"Carex deweyana","Carex deweyana","h","Carex deweyana",19970619,"Texada Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","oak woods",NA,NA,NA,"species",70,49.6138888888889,-124.404444444444,"10U 398550 5496640",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,123,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-10"
8,12,11,"Opuntia fragilis","Opuntia fragilis","h","Opuntia fragilis",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut","Vicia hirsuta; Eriophyllum lanatum","HJC-2680; HJC-2681; HJC-2675; HJC-2677; HJC-2678; HJC-2679; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","in hydro cut","species",NA,49.5902777777778,-124.358611111111,"10U 401810 5493950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,124,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-11"
8,12,12,"Panicum oligosanthes var. shreiberi","Panicum oligosanthes scribnerianum","h","Dichanthelium scribnerianum",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut","Vicia hirsuta; Eriophyllum lanatum","HJC-2680; HJC-2681; HJC-2675; HJC-2677; HJC-2678; HJC-2679; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","in hydro cut","species",NA,49.5902777777778,-124.358611111111,"10U 401810 5493950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,125,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-12-12"
8,13,1,"Anthoxanthum od","Anthoxanthum odoratum","h","Anthoxanthum odoratum",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica; Sisyrinchium idahoense macounii; Bromus carinatus; Packera macounii; Danthonia spicata; Asplenium trichomanes","HJC-2682; HJC-2683; HJC-2684; HJC-2685; HJC- 2686; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","slope 50 %, exp 220 degrees","species",40,49.5905555555556,-124.3575,"10U 401880 5493990",NA,NA,"70","count","gen hydro cont stuff",NA,"Harvey Janszen",NA,NA,126,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-1"
8,13,2,"Rubus ursinus","Rubus ursinus","h","Rubus ursinus",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica; Sisyrinchium idahoense macounii; Bromus carinatus; Packera macounii; Danthonia spicata; Asplenium trichomanes","HJC-2682; HJC-2683; HJC-2684; HJC-2685; HJC- 2686; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","slope 50 %, exp 220 degrees","species",40,50.5905555555556,-125.3575,"10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff",NA,"Harvey Janszen",NA,NA,127,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-2"
8,13,3,"Berberis aquifolium","Berberis aquifolium","h","Berberis aquifolium",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica; Sisyrinchium idahoense macounii; Bromus carinatus; Packera macounii; Danthonia spicata; Asplenium trichomanes","HJC-2682; HJC-2683; HJC-2684; HJC-2685; HJC- 2686; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","slope 50 %, exp 220 degrees","species",40,50.5905555555556,-125.3575,"10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff",NA,"Harvey Janszen",NA,NA,128,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-3"
8,13,4,"Festuca rubra","Festuca rubra","h","Festuca rubra",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica; Sisyrinchium idahoense macounii; Bromus carinatus; Packera macounii; Danthonia spicata; Asplenium trichomanes","HJC-2682; HJC-2683; HJC-2684; HJC-2685; HJC- 2686; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","slope 50 %, exp 220 degrees","species",40,50.5905555555556,-125.3575,"10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff",NA,"Harvey Janszen",NA,NA,129,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-4"
8,13,5,"Phleum pratense","Phleum pratense","h","Phleum pratense",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica; Sisyrinchium idahoense macounii; Bromus carinatus; Packera macounii; Danthonia spicata; Asplenium trichomanes","HJC-2682; HJC-2683; HJC-2684; HJC-2685; HJC- 2686; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","slope 50 %, exp 220 degrees","species",40,50.5905555555556,-125.3575,"10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff, non coll obs",NA,"Harvey Janszen",NA,NA,130,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-5"
8,13,6,"Poa compressa","Poa compressa","h","Poa compressa",19970619,"Texada Island; west hydro substation on point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","open hydro cut, shallow earth shelves on rock outcrop","Danthonia californica; Sisyrinchium idahoense macounii; Bromus carinatus; Packera macounii; Danthonia spicata; Asplenium trichomanes","HJC-2682; HJC-2683; HJC-2684; HJC-2685; HJC- 2686; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","slope 50 %, exp 220 degrees","species",40,50.5905555555556,-125.3575,"10U 401880 5493990",NA,NA,NA,NA,"gen hydro cont stuff, non coll obs",NA,"Harvey Janszen",NA,NA,131,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-6"
8,13,7,"Carex rostrata","Carex rostrata","h","Carex rostrata",19970619,"Texada Island; fen on road to west hydro substation","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","fen","Scutellaria galericulata","HJC-2690",NA,"species",NA,48.6016666666667,-124.386666666667,"10U 399800 5495270",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,132,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-7"
8,13,8,"Carex canescens","Carex canescens","h","Carex canescens",19970619,"Texada Island; fen on road to west hydro substation","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","fen","Scutellaria galericulata","HJC-2690",NA,"species",NA,48.6016666666667,-124.386666666667,"10U 399800 5495270",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,133,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-8"
8,13,9,"Lysichiton","Lysichiton","h","Lysichiton",19970619,"Texada Island; fen on road to west hydro substation","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","fen","Scutellaria galericulata","HJC-2690",NA,"genus",NA,48.6016666666667,-124.386666666667,"10U 399800 5495270",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,134,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-9"
8,13,10,"Typha","Typha","h","Typha",19970619,"Texada Island; fen on road to west hydro substation","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","fen","Scutellaria galericulata","HJC-2690",NA,"genus",NA,48.6016666666667,-124.386666666667,"10U 399800 5495270",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,135,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-13-10"
8,15,1,"Conioselinum pacificum","Conioselinum pacificum","h","Conioselinum gmelinii",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,136,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-1"
8,15,2,"Allium cernuum","Allium cernuum","h","Allium cernuum",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,137,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-2"
8,15,3,"Sedum acre","Sedum acre","h","Sedum acre",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","seaside",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,"widespread","qualitative","fairly widespread escape on limestone at sea edge",NA,"Harvey Janszen",NA,NA,138,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-3"
8,15,4,"Cotoneaster horizontalis","Cotoneaster horizontalis","h","Cotoneaster horizontalis",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","margins of woods at sea edge",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,"several","qualitative","slightly I woods at sea edge",NA,"Harvey Janszen",NA,NA,139,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-4"
8,15,5,"Senecio macounii","Senecio macounii","h","Packera macounii",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,"200","count","approx 200 sterile, sample taken to compare",NA,"Harvey Janszen",NA,NA,140,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-5"
8,15,6,"Campanula biennis","Campanula medium","h","Campanula medium",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","road median",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,"here and there",NA,"Harvey Janszen",NA,NA,141,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-6"
8,15,7,"Lycopus americanus","Lycopus americanus","h","Lycopus americanus",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Sisyrinchium idahoense; Erigeron philadelphicus; Sisyrinchium californicum; Euphrasia nemorosa; Hypericum scouleri","HJC-2710A; HJC-2710B; HJC-2711; HJC-2712; HJC-2713; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B",NA,"species",NA,49.8005555555556,-124.505833333333,"10U 384440 5517680",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,142,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-7"
8,15,8,"Holcus lanatus","Holcus lanatus","h","Holcus lanatus",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","HJC-2714A",NA,"species",NA,49.8005555555556,-124.505833333333,"10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,"Harvey Janszen",NA,NA,143,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-8"
8,15,9,"Pseudotsuga m.","Pseudotsuga menziesii","h","Pseudotsuga menziesii",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","HJC-2714A",NA,"species",NA,49.8005555555556,-124.505833333333,"10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,"Harvey Janszen",NA,NA,144,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-9"
8,15,10,"Festuca rubra","Festuca rubra","h","Festuca rubra",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","HJC-2714A",NA,"species",NA,49.8005555555556,-124.505833333333,"10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,"Harvey Janszen",NA,NA,145,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-10"
8,15,11,"Hypochaeris radicata","Hypochaeris radicata","h","Hypochaeris radicata",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","HJC-2714A",NA,"species",NA,49.8005555555556,-124.505833333333,"10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,"Harvey Janszen",NA,NA,146,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-11"
8,15,12,"Bromus tectorum","Bromus tectorum","h","Bromus tectorum",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","HJC-2714A",NA,"species",NA,49.8005555555556,-124.505833333333,"10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,"Harvey Janszen",NA,NA,147,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-12"
8,15,13,"Achillea m","Achillea millefolium","h","Achillea millefolium",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","HJC-2714A",NA,"species",NA,49.8005555555556,-124.505833333333,"10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,"Harvey Janszen",NA,NA,148,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-13"
8,15,14,"Prunella v","Prunella vulgaris","h","Prunella vulgaris",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","HJC-2714A",NA,"species",NA,49.8005555555556,-124.505833333333,"10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,"Harvey Janszen",NA,NA,149,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-15-14"
8,16,1,"Cw","Tsuga heterophylla","h","Tsuga heterophylla",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","limestone cliff in quarry","Centaurea diffusa; Toxicodendron diversilobum","HJC-2714B; HJC-2715; HJC-2711; HJC-2712; HJC-2713; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","aspect 304 degrees, slope vertical","species",3,49.8002777777778,-124.612777777778,"10U 383940 5517660",NA,NA,NA,NA,"associates",NA,"Harvey Janszen",NA,NA,150,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-16-1"
8,16,2,"Arbutus","Arbutus menziesii","h","Arbutus menziesii",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","limestone cliff in quarry","Centaurea diffusa; Toxicodendron diversilobum","HJC-2714B; HJC-2715; HJC-2711; HJC-2712; HJC-2713; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","aspect 304 degrees, slope vertical","species",3,49.8002777777778,-124.612777777778,"10U 383940 5517660",NA,NA,NA,NA,"associates",NA,"Harvey Janszen",NA,NA,151,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-16-2"
8,16,3,"Lonicera hispidula","Lonicera hispidula","h","Lonicera hispidula",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","limestone cliff in quarry","Centaurea diffusa; Toxicodendron diversilobum","HJC-2714B; HJC-2715; HJC-2711; HJC-2712; HJC-2713; HJC-2687; HJC-2657; HJC-2658; HJC-2659A; HJC-2659B","aspect 304 degrees, slope vertical","species",3,49.8002777777778,-124.612777777778,"10U 383940 5517660",NA,NA,NA,NA,"associates",NA,"Harvey Janszen",NA,NA,152,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-16-3"
8,16,4,"Cichorium intybus","Cichorium intybus","h","Cichorium intybus",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","output of area",NA,NA,NA,"species",NA,49.8002777777778,-124.612777777778,"10U 383940 5517660",NA,NA,NA,NA,"obs",NA,"Harvey Janszen",NA,NA,153,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-16-4"
8,16,5,"Cotoneaster horizontalis","Cotoneaster horizontalis","h","Cotoneaster horizontalis",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","output of area",NA,NA,NA,"species",NA,49.8002777777778,-124.612777777778,"10U 383940 5517660",NA,NA,"lots","qualitative","obs",NA,"Harvey Janszen",NA,NA,154,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-16-5"
8,16,6,"Tropagon sp. dubius","Tragopogon dubius","h","Tragopogon dubius",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","output of area",NA,NA,NA,"species",NA,49.8002777777778,-124.612777777778,"10U 383940 5517660",NA,NA,NA,NA,"obs",NA,"Harvey Janszen",NA,NA,155,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-16-6"
8,16,7,"Melilotus alba","Melilotus albus","h","Melilotus albus",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","output of area",NA,NA,NA,"species",NA,49.8002777777778,-124.612777777778,"10U 383940 5517660",NA,NA,NA,NA,"obs",NA,"Harvey Janszen",NA,NA,156,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-16-7"
8,17,1,"Senecio macounii","Senecio macounii","h","Packera macounii",19970620,"Texada Island; [Vananda]?","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Centaurea pratensis","HJC-2717","at dock","species",NA,49.7588888888889,-124.553333333333,"10U 388130 5512970",NA,NA,"200","count","additional approx 200 plants",NA,"Harvey Janszen",NA,NA,157,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-17-1"
8,17,2,"Picea sitchensis","Picea sitchensis","h","Picea sitchensis",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,158,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-17-2"
8,17,3,"Oplopanax horridus","Oplopanax horridus","h","Oplopanax horridus",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,159,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-17-3"
8,17,4,"Lysichiton","Lysichiton americanus","h","Lysichiton americanus",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,160,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-17-4"
8,17,5,"Carex obnupta","Carex obnupta","h","Carex obnupta",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,161,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-17-5"
8,17,6,"Rubus spectabilis","Rubus spectabilis","h","Rubus spectabilis",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,162,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-17-6"
8,17,7,"Polystichum","Polystichum","h","Polystichum",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field","genus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,163,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-17-7"
8,17,8,"Athyrium filix-femina","Athyrium filix-femina","h","Athyrium filix-femina",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,164,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-17-8"
8,17,9,"Dryopteris expansa","Dryopteris expansa","h","Dryopteris expansa",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field","species",NA,NA,NA,NA,NA,NA,NA,NA,"Dryopteris austriaca crossed out",NA,"Harvey Janszen",NA,NA,165,"Harvey Janszen Observations","HumanObservation","Northern Gulf Islands","HJ8-17-9"
