"pageNum","numPage","vName","vSciName","conf","sciName","date","locality","country","stateProvince","island","idQualifier","county","occStatus","habitat","assCollTaxa","assColl","locationRemarks","vTaxonRank","vElevM","vLat","vLon","vUTM","vCoordUncM","numPlantsCode","orgQuantity","orgQtype","occRemarks","phenology","recordedBy","idBy","dataEntryRemarks","archiveID"
6,11,"Ranunculus flammula","Ranunculus flammula","h","Ranunculus flammula",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
6,12,"Spiraea d","Spiraea douglasii","h","Spiraea douglasii",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
6,13,"Potamogeton robbinsii","Potamogeton robbinsii","h","Potamogeton robbinsii",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
6,14,"Sparganium em","Sparganium emersum","h","Sparganium emersum",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
6,15,"Sium suave","Sium suave","h","Sium suave",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
6,16,"Lycopus d","Lycopus",NA,NA,19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"genus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,"uncertain of specific epiphet",8
6,17,"Juncus angustif",NA,NA,NA,19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands",NA,NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,"perhaps Typha angustifolia?",8
6,18,"Carex lasiocarpa","Carex lasiocarpa","h","Carex lasiocarpa",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
6,19,"Agrostis scabra","Agrostis scabra","h","Agrostis scabra",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,1,"Juncus ensifolius","Juncus ensifolius","h","Juncus ensifolius",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,2,"Lythrum thyrsiflora","Lythrum thyrsiflora","h","Lysimachia thyrsiflora",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,3,"Torreyochloa pauciflora","Torreyochloa pallida pauciflora","h","Torreyochloa pallida pauciflora",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,4,"Hypericum anagalloides","Hypericum anagalloides","h","Hypericum anagalloides",19961030,"Saltspring Island; Maxwell Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present",NA,"Potamogeton obtusifolius, Carex acuta, Ranunculus aquatilis, Callitriche","2637, 2638, 2640, 2641",NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,5,"Scirpus acutus","Scirpus acutus","h","Scirpus acutus",19961030,"Saltspring Island; Maxwell Lake; lower end of lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","Scirpus acutus and Spiraea swamp",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,6,"Spiraea","Spiraea","h","Spiraea",19961030,"Saltspring Island; Maxwell Lake; lower end of lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","Scirpus acutus and Spiraea swamp",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,7,"Eleocharis p","Eleocharis palustris","h","Eleocharis palustris",19961030,"Saltspring Island; Maxwell Lake; lower end of lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","Scirpus acutus and Spiraea swamp",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,8,"Carex oederi",NA,NA,NA,19961030,"Saltspring Island; Maxwell Lake; lower end of lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","Scirpus acutus and Spiraea swamp",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,"unsure what the status is of this taxon and what it is now considered. No clean answer on iNaturalist",8
7,9,"Sparganium e","Sparganium e","h","Sparganium e",19961030,"Saltspring Island; Maxwell Lake; lower end of lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","Scirpus acutus and Spiraea swamp",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,"uncertain of specific epiphet. Previous page had ""em"" for emersum. Does just ""e"" mean Sparganium eurycarpum?",8
7,10,"Typha l","Typha latifolia","m","Typha latifolia",19961030,"Saltspring Island; Maxwell Lake; lower end of lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","Scirpus acutus and Spiraea swamp",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,11,"Carex exciccata","Carex exsiccata","h","Carex exsiccata",19961030,"Saltspring Island; Maxwell Lake; lower end of lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","Scirpus acutus and Spiraea swamp",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,12,"Myosotis laxa","Myosotis laxa","h","Myosotis laxa",19961030,"Saltspring Island; Maxwell Lake; lower end of lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","Scirpus acutus and Spiraea swamp",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,13,"Typha","Typha","h","Typha",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"genus",NA,NA,NA,NA,NA,5,NA,NA,"mostly Typha at edge",NA,"Harvey Janszen",NA,NA,8
7,14,"Nuphar p","Nuphar polysepala","h","Nuphar polysepala",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,15,"Potamogeton robinsii","Potamogeton robinsii","h","Potamogeton robinsii",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,"Potamogeton as Cusheon lake ex amplif",NA,"Harvey Janszen",NA,NA,8
7,16,"Potentilla palustris","Potentilla palustris","h","Comarum palustre",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,17,"Carex exciccata","Carex exsiccata","h","Carex exsiccata",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,18,"Spiraea","Spiraea","h","Spiraea",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,19,"Salix","Salix","h","Salix",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
7,20,"Cornus","Cornus","h","Cornus",19961030,"Saltspring Island; Blackburn Lake","Canada","British Columbia","Saltspring Island",NA,"Southern Gulf Islands","present","edge of lake",NA,NA,NA,"genus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
8,1,"Veronica arvensis","Veronica arvensis","h","Veronica arvensis",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
8,2,"Grindelia i","Grindelia integrifolia","h","Grindelia integrifolia",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
8,3,"Allium cernuum","Allium cernuum","h","Allium cernuum",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
8,4,"Holcus lanatus","Holcus lanatus","h","Holcus lanatus",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
8,5,"Mimulus guttatus","Erythranthe guttata","h","Erythranthe guttata",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
8,6,"Juncus bufonius","Juncus bufonius","h","Juncus bufonius",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
8,7,"Plantago elongata","Plantago elongata","h","Plantago elongata",19970619,"Texada Island; Harwood Point; Dick Island; east end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","almost dry vernal pool at high tide line","Myosurus minimus, Hordeum brachyantherum, Festuca rubra,  Daucus pusillus, Sedum oreganum,  Allium amplectens","2643, 2644, 2645, 2646, 2647, 2648, 2655, 2649",NA,"species",NA,"49 39 12","124 28 06","10U 394010 5501120",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
9,1,"Festuca rubra","Festuca rubra","h","Festuca rubra",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
9,2,"Grindelia int","Grindelia integrifolia","h","Grindelia integrifolia",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
9,3,"Sedum oreganum","Sedum oreganum","h","Sedum oreganum",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
9,4,"Montia parvifolia","Montia parvifolia","h","Montia parvifolia",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
9,5,"Prunella vulgaris","Prunella vulgaris","h","Prunella vulgaris",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal seep","Plantago elongata, Brodia coronaria, Silene antirrhina, Vulpia myuros,  Vulpia microstachys, Trifolium willdenovii, Trifolium microcephalum, Geranium carolinianum, Madia madioides,  Madia gracilis, Dichanthelium scribnerianum, Bromus tectorum","2651, 2652, 2653, 2654, 2655, 2656, 2657, 2658, 2659A, 2659B",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
9,6,"Fragaria virginiana","Fragaria virginiana","h","Fragaria virginiana",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","part edge of rocky tide line","Madia madioides, Epilobium minutum, Sedum lanceolatum nesioticum, Polygonum spergulariiforme","2660, 2661, 2662",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,"flowering","Harvey Janszen",NA,NA,8
9,7,"Opuntia fragilis","Opuntia fragilis","h","Opuntia fragilis",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","part edge of rocky tide line","Madia madioides, Epilobium minutum, Sedum lanceolatum nesioticum, Polygonum spergulariiforme","2660, 2661, 2662",NA,"species",NA,"49 39 06","124 28 08","10U 393970 5500950",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
10,1,"Veronica scutellata","Veronica scutellata","h","Veronica scutellata",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal pool at high part of islet","Agrostis exarata, Vaccinium ovatum, Cotoneaster, Lepidium virginicum","2663, 2664, 2665A, 2665D",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
10,2,"Malus fusca","Malus fusca","h","Malus fusca",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal pool at high part of islet","Agrostis exarata, Vaccinium ovatum, Cotoneaster, Lepidium virginicum","2663, 2664, 2665A, 2665D",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
10,3,"Grindellia","Grindellia","h","Grindellia",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal pool at high part of islet","Agrostis exarata, Vaccinium ovatum, Cotoneaster, Lepidium virginicum","2663, 2664, 2665A, 2665D",NA,"genus",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
10,4,"Festuca rub","Festuca rubra","h","Festuca rubra",19970619,"Texada Island; Dick Island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","vernal pool at high part of islet","Agrostis exarata, Vaccinium ovatum, Cotoneaster, Lepidium virginicum","2663, 2664, 2665A, 2665D",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,NA,NA,"Harvey Janszen",NA,NA,8
10,5,"Eriophyllum lanatum","Eriophyllum lanatum","h","Eriophyllum lanatum",19970619,"Texada Island; Dick Island; west end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Spergularia marina, Aphyllon californicum","2665B, 2665C","only at NW ends","species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
10,6,"Senecio sylvaticus","Senecio sylvaticus","h","Senecio sylvaticus",19970619,"Texada Island; Dick Island; west end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Spergularia marina, Aphyllon californicum","2665B, 2665C",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
10,7,"Zygadenus ven","Zygadenus venenosus","h","Toxicoscordion venenosum",19970619,"Texada Island; Dick Island; west end of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Spergularia marina, Aphyllon californicum","2665B, 2665C",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,"moderately abundant","qualitative","uncollected, mod widespread",NA,"Harvey Janszen",NA,NA,8
10,8,"Melica subulata","Melica subulata","h","Melica subulata",19970619,"Texada Island; Dick Island; interior of island","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Spergularia marina, Aphyllon californicum","2665B, 2665C",NA,"species",NA,"49 39 04","124 28 12","10U 393900 5500880",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
10,9,"Mahonia aquifolium","Mahonia aquifolium","h","Berberis aquifolium",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
10,10,"Holodiscus discolor","Holodiscus discolor","h","Holodiscus discolor",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
10,11,"Arbutus menziesii","Arbutus menziesii","h","Arbutus menziesii",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
10,12,"Juniperus scopulorum","Juniperus scopulorum","h","Juniperus scopulorum",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,1,"Bromus hordeaceus","Bromus hordeaceus","h","Bromus hordeaceus",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,2,"Achillea millefolium","Achillea millefolium","h","Achillea millefolium",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,3,"Rosa nutkana","Rosa nutkana","h","Rosa nutkana",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,4,"Rosa gymnocarpa","Rosa gymnocarpa","h","Rosa gymnocarpa",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,5,"Pinus contorta","Pinus contorta","h","Pinus contorta",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,6,"Ranunculus occidentalis","Ranunculus occidentalis","h","Ranunculus occidentalis",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected","past flowering","Harvey Janszen",NA,NA,8
11,7,"Sanicula crassicaulis","Sanicula crassicaulis","h","Sanicula crassicaulis",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,8,"Ambrosia chamissonis","Ambrosia chamissonis","h","Ambrosia chamissonis",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,9,"Plantago maritima","Plantago maritima","h","Plantago maritima",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,10,"Elymus mollis","Leymus mollis","h","Leymus mollis",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,11,"Lathyrus japonicus","Lathyrus japonicus","h","Lathyrus japonicus",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,12,"Trifolium dubium","Trifolium dubium","h","Trifolium dubium",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
11,13,"Atriplex patula","Atriplex patula","h","Atriplex patula",19970619,"Texada Island; Harwood Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","sand flats",NA,NA,NA,"species",NA,"49 39 12","124 28 05","10U 394040 5501120",NA,NA,NA,NA,"uncollected",NA,"Harvey Janszen",NA,NA,8
