"pageNum","numPage","vName","vSciName","conf","sciName","date","locality","country","stateProvince","island","idQualifier","county","occStatus","habitat","assCollTaxa","assColl","locationRemarks","vTaxonRank","vElevM","vLat","vLon","vUTM","vCoordUncM","numPlantsCode","orgQuantity","orgQtype","occRemarks","phenology","recordedBy","idBy","dataEntryRemarks"
15,3,"Sedum acre","Sedum acre","h","Sedum acre",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","seaside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"widespread","qualitative","fairly widespread escape on limestone at sea edge",NA,NA,NA,NA
15,4,"Cotoneaster horizontalis","Cotoneaster horizontalis","h","Cotoneaster horizontalis",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","margins of woods at sea edge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"several","qualitative","slightly I woods at sea edge",NA,NA,NA,NA
15,5,"Senecio macounii","Senecio macounii","h","Packera macounii",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200","count","approx 200 sterile, sample taken to compare",NA,NA,NA,NA
15,6,"Campanula biennis","Campanula medium","h","Campanula medium",19970620,"Texada Island; Blubber Bay; northwest point of bay","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","road median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"here and there",NA,NA,NA,NA
15,7,"Lycopus americanus","Lycopus americanus","h","Lycopus americanus",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Sisyrinchium idahoense, Erigeron philadelphicus, Sisyrinchium californicum, Euphrasia nemorosa, Hypericum scouleri","2710A, 2710B, 2711, 2712, 2713",NA,NA,NA,"49 48 02","124 30 21","10U 384440 5517680",NA,NA,NA,NA,"uncollected",NA,NA,NA,NA
15,8,"Holcus lanatus","Holcus lanatus","h","Holcus lanatus",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","2714A",NA,NA,NA,"49 48 02","124 30 21","10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,NA,NA,NA
15,9,"Pseudotsuga m.","Pseudotsuga menziesii","h","Pseudotsuga menziesii",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","2714A",NA,NA,NA,"49 48 02","124 30 21","10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,NA,NA,NA
15,10,"Festuca rubra","Festuca rubra","h","Festuca rubra",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","2714A",NA,NA,NA,"49 48 02","124 30 21","10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,NA,NA,NA
15,11,"Hypochaeris radicata","Hypochaeris radicata","h","Hypochaeris radicata",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","2714A",NA,NA,NA,"49 48 02","124 30 21","10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,NA,NA,NA
15,12,"Bromus tectorum","Bromus tectorum","h","Bromus tectorum",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","2714A",NA,NA,NA,"49 48 02","124 30 21","10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,NA,NA,NA
15,13,"Achillea m","Achillea millefolium","h","Achillea millefolium",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","2714A",NA,NA,NA,"49 48 02","124 30 21","10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,NA,NA,NA
15,14,"Prunella v","Prunella vulgaris","h","Prunella vulgaris",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","slopes of quarry","Packera macounii","2714A",NA,NA,NA,"49 48 02","124 30 21","10U 384440 5517680",NA,NA,NA,NA,"dist slopes quarry",NA,NA,NA,NA
16,1,"Cw","Tsuga heterophylla","h","Tsuga heterophylla",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","limestone cliff in quarry","Centaurea diffusa, Toxicodendron diversilobum","2714B, 2715","aspect 304 degrees, slope vertical",NA,3,"49 48 01","124 36 46","10U 383940 5517660",NA,NA,NA,NA,"associates",NA,NA,NA,NA
16,2,"Arbutus","Arbutus menziesii","h","Arbutus menziesii",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","limestone cliff in quarry","Centaurea diffusa, Toxicodendron diversilobum","2714B, 2715","aspect 304 degrees, slope vertical",NA,3,"49 48 01","124 36 46","10U 383940 5517660",NA,NA,NA,NA,"associates",NA,NA,NA,NA
16,3,"Lonicera hispidula","Lonicera hispidula","h","Lonicera hispidula",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","limestone cliff in quarry","Centaurea diffusa, Toxicodendron diversilobum","2714B, 2715","aspect 304 degrees, slope vertical",NA,3,"49 48 01","124 36 46","10U 383940 5517660",NA,NA,NA,NA,"associates",NA,NA,NA,NA
16,4,"Cichorium intybus","Cichorium intybus","h","Cichorium intybus",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","output of area",NA,NA,NA,NA,NA,"49 48 01","124 36 46","10U 383940 5517660",NA,NA,NA,NA,"obs",NA,NA,NA,NA
16,5,"Cotoneaster horizontalis","Cotoneaster horizontalis","h","Cotoneaster horizontalis",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","output of area",NA,NA,NA,NA,NA,"49 48 01","124 36 46","10U 383940 5517660",NA,NA,"lots","qualitative","obs",NA,NA,NA,NA
16,6,"Tropagon sp. dubius","Tragopogon dubius","h","Tragopogon dubius",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","output of area",NA,NA,NA,NA,NA,"49 48 01","124 36 46","10U 383940 5517660",NA,NA,NA,NA,"obs",NA,NA,NA,NA
16,7,"Melilotus alba","Melilotus albus","h","Melilotus albus",19970620,"Texada Island; [Guillse]? Point","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","output of area",NA,NA,NA,NA,NA,"49 48 01","124 36 46","10U 383940 5517660",NA,NA,NA,NA,"obs",NA,NA,NA,NA
17,NA,"Senecio macounii","Senecio macounii","h","Packera macounii",19970620,"Texada Island; [Vananda]?","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present",NA,"Centaurea pratensis","2717","at dock",NA,NA,"49 45 32","124 33 12","10U 388130 5512970",NA,NA,"200","count","additional approx 200 plants",NA,NA,NA,NA
17,NA,"Picea sitchensis","Picea sitchensis","h","Picea sitchensis",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,"Oplopanax horridus","Oplopanax horridus","h","Oplopanax horridus",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,"Lysichiton","Lysichiton americanus","h","Lysichiton americanus",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,"Carex obnupta","Carex obnupta","h","Carex obnupta",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,"Rubus spectabilis","Rubus spectabilis","h","Rubus spectabilis",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,"Polystichum","Polystichum","h","Polystichum",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,"Athyrium filix-femina","Athyrium filix-femina","h","Athyrium filix-femina",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,"Dryopteris expansa","Dryopteris expansa","h","Dryopteris expansa",19970621,"Texada Island; Gillies Bay; forest behind ball field","Canada","British Columbia","Texada Island",NA,"Northern Gulf Islands","present","forest",NA,NA,"forest behind ball field",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dryopteris austriaca crossed out",NA,NA,NA,NA
